COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
"64000",高雄市,"64000240",路竹區,64000240-006,社西里,"230","131","99","1718","889","829","517","235","282",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-007,甲北里,"321","172","149","1646","853","793","486","209","277",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-008,甲南里,"416","228","188","2512","1321","1191","820","390","430",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-009,下坑里,"330","175","155","2055","1079","976","587","278","309",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-010,竹園里,"166","98","68","1477","785","692","395","196","199",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-011,竹東里,"727","378","349","2861","1441","1420","743","338","405",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-012,竹西里,"422","213","209","1622","837","785","519","236","283",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-013,文北里,"538","299","239","2351","1204","1147","658","295","363",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-014,文南里,"405","212","193","1776","903","873","562","259","303",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-015,三爺里,"68","35","33","620","320","300","209","98","111",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-016,鴨寮里,"332","169","163","1584","822","762","392","181","211",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-017,社東里,"175","100","75","1297","664","633","416","207","209",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-018,社中里,"76","42","34","596","318","278","220","101","119",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-019,竹南里,"459","240","219","1967","991","976","700","323","377",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-020,社南里,"445","219","226","3743","1882","1861","930","424","506",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-001,海山里,"68","37","31","793","429","364","285","135","150",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-002,劉家里,"58","29","29","715","389","326","245","122","123",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-003,太爺里,"92","48","44","546","305","241","225","113","112",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-004,公?里,"339","170","169","1887","989","898","441","201","240",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-005,葉厝里,"416","208","208","2219","1149","1070","523","236","287",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-006,大湖里,"419","226","193","3146","1578","1568","750","339","411",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-007,田尾里,"100","55","45","780","413","367","258","114","144",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-008,湖內里,"424","219","205","3331","1717","1614","647","299","348",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-009,海埔里,"159","89","70","1323","681","642","428","199","229",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-010,文賢里,"113","56","57","944","480","464","295","149","146",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-011,中賢里,"220","111","109","1732","926","806","489","229","260",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-012,逸賢里,"114","64","50","922","504","418","239","107","132",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-013,忠興里,"47","21","26","525","277","248","184","86","98",113Y06M
"64000",高雄市,"64000250",湖內區,64000250-014,湖東里,"277","134","143","2277","1130","1147","509","209","300",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-001,福德里,"74","38","36","700","374","326","226","108","118",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-002,萬福里,"65","34","31","644","348","296","215","97","118",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-003,白雲里,"176","102","74","1345","704","641","403","180","223",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-004,嘉賜里,"483","246","237","3117","1623","1494","771","330","441",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-005,嘉安里,"241","124","117","1423","734","689","350","146","204",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-006,嘉定里,"70","42","28","777","428","349","282","133","149",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-007,保定里,"251","120","131","2272","1207","1065","707","308","399",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-008,光定里,"67","47","20","649","343","306","245","115","130",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-009,大定里,"67","41","26","765","435","330","278","128","150",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-010,吉定里,"82","52","30","837","420","417","281","133","148",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-011,嘉樂里,"235","127","108","1581","807","774","487","213","274",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-012,嘉泰里,"94","44","50","816","402","414","250","115","135",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-013,嘉福里,"72","34","38","751","408","343","232","110","122",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-014,和協里,"109","59","50","850","450","400","273","131","142",113Y06M
"64000",高雄市,"64000260",茄萣區,64000260-015,崎漏里,"544","274","270","3987","2071","1916","954","436","518",113Y06M
"64000",高雄市,"64000270",永安區,64000270-001,永安里,"158","89","69","1278","631","647","390","187","203",113Y06M
"64000",高雄市,"64000270",永安區,64000270-002,永華里,"176","92","84","1482","773","709","393","183","210",113Y06M
"64000",高雄市,"64000270",永安區,64000270-003,新港里,"218","121","97","1942","957","985","487","223","264",113Y06M
"64000",高雄市,"64000270",永安區,64000270-004,鹽田里,"52","26","26","312","143","169","113","62","51",113Y06M
"64000",高雄市,"64000270",永安區,64000270-005,保寧里,"278","147","131","2259","1157","1102","423","187","236",113Y06M
"64000",高雄市,"64000270",永安區,64000270-006,維新里,"443","228","215","2806","1376","1430","640","288","352",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-001,光和里,"163","80","83","1070","548","522","222","101","121",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-002,彌靖里,"200","88","112","1443","720","723","437","182","255",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-003,彌仁里,"43","21","22","369","207","162","154","61","93",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-004,彌壽里,"65","31","34","561","278","283","204","100","104",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-005,彌陀里,"181","87","94","1343","721","622","394","164","230",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-006,舊港里,"147","78","69","1244","677","567","325","149","176",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-007,文安里,"140","80","60","1312","695","617","374","187","187",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-008,鹽埕里,"205","107","98","1593","849","744","435","219","216",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-009,過港里,"101","54","47","715","360","355","213","105","108",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-010,海尾里,"68","28","40","643","342","301","194","96","98",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-011,漯底里,"134","70","64","934","475","459","212","100","112",113Y06M
"64000",高雄市,"64000280",彌陀區,64000280-012,南寮里,"213","101","112","1709","892","817","430","193","237",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-001,梓信里,"253","143","110","1688","893","795","485","235","250",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-002,梓義里,"246","126","120","1713","911","802","479","227","252",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-003,梓和里,"237","130","107","1651","837","814","567","242","325",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-004,梓平里,"209","112","97","1190","599","591","297","140","157",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-005,中崙里,"139","56","83","893","454","439","246","107","139",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-006,赤崁里,"164","71","93","1457","804","653","413","190","223",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-007,禮蚵里,"147","73","74","1576","853","723","487","210","277",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-008,智蚵里,"240","123","117","2284","1223","1061","609","275","334",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-009,信蚵里,"220","114","106","2150","1137","1013","429","195","234",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-010,同安里,"126","53","73","768","409","359","231","109","122",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-011,大舍里,"450","236","214","3030","1633","1397","762","318","444",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-012,赤東里,"138","70","68","1707","881","826","510","245","265",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-013,赤西里,"69","40","29","632","355","277","147","53","94",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-014,茄苳里,"189","102","87","1787","932","855","449","197","252",113Y06M
"64000",高雄市,"64000290",梓官區,64000290-015,典寶里,"198","106","92","2491","1319","1172","594","256","338",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-001,太平里,"369","184","185","1635","845","790","608","275","333",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-002,大德里,"342","187","155","1673","810","863","646","279","367",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-003,湄洲里,"168","81","87","1086","588","498","460","199","261",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-004,圓富里,"142","75","67","1372","717","655","419","188","231",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-005,中正里,"95","54","41","1065","591","474","356","172","184",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-006,大林里,"75","41","34","915","526","389","375","184","191",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-007,上洲里,"47","23","24","694","387","307","284","135","149",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-008,新光里,"50","20","30","492","281","211","245","126","119",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-009,南勝里,"106","54","52","1444","783","661","622","291","331",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-010,中寮里,"1","1","0","120","69","51","60","32","28",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-011,東平里,"158","86","72","1353","703","650","557","251","306",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-012,東昌里,"86","38","48","698","380","318","287","132","155",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-013,竹峰里,"157","84","73","1130","571","559","385","183","202",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-014,瑞吉里,"277","133","144","1470","738","732","487","215","272",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-015,永和里,"510","270","240","2502","1269","1233","734","322","412",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-016,三協里,"260","125","135","1675","890","785","584","285","299",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-017,鯤洲里,"25","12","13","455","260","195","258","132","126",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-018,大山里,"57","29","28","827","457","370","395","186","209",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-019,中洲里,"44","23","21","518","301","217","264","118","146",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-020,南洲里,"60","31","29","833","463","370","401","195","206",113Y06M
"64000",高雄市,"64000300",旗山區,64000300-021,廣福里,"35","19","16","452","251","201","173","80","93",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-001,福安里,"141","78","63","1685","885","800","822","407","415",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-002,合和里,"234","113","121","1614","872","742","774","371","403",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-003,祿興里,"197","114","83","1745","934","811","827","407","420",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-004,中壇里,"165","80","85","1356","749","607","611","314","297",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-005,德興里,"112","60","52","998","544","454","428","191","237",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-006,龍山里,"129","70","59","1351","773","578","725","343","382",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-007,獅山里,"182","87","95","1687","906","781","744","365","379",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-008,龍肚里,"57","33","24","804","459","345","546","284","262",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-009,廣德里,"65","33","32","864","485","379","416","207","209",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-010,興隆里,"52","24","28","678","374","304","426","231","195",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-011,中圳里,"199","105","94","1464","739","725","609","306","303",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-012,東門里,"68","33","35","734","395","339","427","223","204",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-013,泰安里,"169","91","78","1099","591","508","512","238","274",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-014,瀰濃里,"231","122","109","1543","831","712","732","351","381",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-015,清水里,"112","57","55","1201","650","551","488","239","249",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-016,吉洋里,"97","52","45","1293","717","576","509","249","260",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-017,吉和里,"82","48","34","961","527","434","373","190","183",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-018,吉東里,"167","82","85","1238","655","583","504","248","256",113Y06M
"64000",高雄市,"64000310",美濃區,64000310-019,廣林里,"71","37","34","924","516","408","470","223","247",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-001,新威里,"25","17","8","461","290","171","220","115","105",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-002,新興里,"30","19","11","467","272","195","175","84","91",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-003,新寮里,"18","11","7","409","224","185","198","105","93",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-004,新發里,"65","34","31","641","375","266","267","133","134",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-005,荖濃里,"92","45","47","965","533","432","376","182","194",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-006,六龜里,"70","26","44","647","362","285","262","122","140",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-007,義寶里,"100","47","53","688","361","327","295","139","156",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-008,興龍里,"66","31","35","575","312","263","198","99","99",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-009,中興里,"120","62","58","1052","572","480","359","178","181",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-010,寶來里,"67","33","34","586","317","269","274","116","158",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-011,文武里,"119","50","69","1024","619","405","363","164","199",113Y06M
"64000",高雄市,"64000320",六龜區,64000320-012,大津里,"10","6","4","222","128","94","76","36","40",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-001,東安里,"14","6","8","292","164","128","134","62","72",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-002,西安里,"85","43","42","603","307","296","259","102","157",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-003,和安里,"46","22","24","438","248","190","216","95","121",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-004,大田里,"113","58","55","1139","625","514","367","172","195",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-005,寶隆里,"35","20","15","429","243","186","182","92","90",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-006,關山里,"35","19","16","378","224","154","188","95","93",113Y06M
"64000",高雄市,"64000330",甲仙區,64000330-007,小林里,"37","21","16","383","209","174","110","62","48",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-001,杉林里,"33","19","14","418","243","175","153","72","81",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-002,木梓里,"31","15","16","423","255","168","224","113","111",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-003,集來里,"56","39","17","833","515","318","358","181","177",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-004,新庄里,"69","44","25","928","544","384","493","236","257",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-005,上平里,"99","50","49","1040","598","442","467","231","236",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-006,月眉里,"94","46","48","1054","612","442","476","232","244",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-007,月美里,"77","37","40","832","476","356","382","201","181",113Y06M
"64000",高雄市,"64000340",杉林區,64000340-008,大愛里,"263","129","134","1622","851","771","415","207","208",113Y06M
"64000",高雄市,"64000350",內門區,64000350-001,溝坪里,"53","30","23","670","392","278","234","120","114",113Y06M
"64000",高雄市,"64000350",內門區,64000350-002,金竹里,"23","13","10","405","224","181","209","104","105",113Y06M
"64000",高雄市,"64000350",內門區,64000350-003,永富里,"75","31","44","686","389","297","259","116","143",113Y06M
"64000",高雄市,"64000350",內門區,64000350-004,永吉里,"11","6","5","279","165","114","131","65","66",113Y06M
"64000",高雄市,"64000350",內門區,64000350-005,永興里,"20","8","12","267","158","109","107","47","60",113Y06M
"64000",高雄市,"64000350",內門區,64000350-006,石坑里,"30","12","18","348","185","163","134","68","66",113Y06M
"64000",高雄市,"64000350",內門區,64000350-007,內門里,"65","34","31","674","363","311","249","120","129",113Y06M
"64000",高雄市,"64000350",內門區,64000350-008,內豊里,"86","42","44","875","452","423","287","142","145",113Y06M
"64000",高雄市,"64000350",內門區,64000350-009,觀亭里,"100","53","47","1140","616","524","485","233","252",113Y06M
"64000",高雄市,"64000350",內門區,64000350-010,中埔里,"25","12","13","365","200","165","158","81","77",113Y06M
"64000",高雄市,"64000350",內門區,64000350-011,內東里,"54","32","22","522","292","230","218","121","97",113Y06M
"64000",高雄市,"64000350",內門區,64000350-012,內南里,"17","7","10","276","158","118","110","61","49",113Y06M
"64000",高雄市,"64000350",內門區,64000350-013,東埔里,"19","11","8","334","184","150","130","75","55",113Y06M
"64000",高雄市,"64000350",內門區,64000350-014,三平里,"52","29","23","477","269","208","149","79","70",113Y06M
"64000",高雄市,"64000350",內門區,64000350-015,木柵里,"28","14","14","401","247","154","158","83","75",113Y06M
"64000",高雄市,"64000350",內門區,64000350-016,內興里,"34","16","18","433","247","186","151","78","73",113Y06M
"64000",高雄市,"64000350",內門區,64000350-017,瑞山里,"15","5","10","200","121","79","103","45","58",113Y06M
"64000",高雄市,"64000350",內門區,64000350-018,光興里,"44","25","19","465","240","225","166","87","79",113Y06M
"64000",高雄市,"64000360",茂林區,64000360-001,茂林里,"108","64","44","664","336","328","92","42","50",113Y06M
"64000",高雄市,"64000360",茂林區,64000360-002,萬山里,"32","12","20","306","153","153","57","21","36",113Y06M
"64000",高雄市,"64000360",茂林區,64000360-003,多納里,"101","48","53","458","214","244","61","33","28",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-001,桃源里,"140","66","74","709","382","327","94","41","53",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-002,寶山里,"55","34","21","360","187","173","82","41","41",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-003,建山里,"106","63","43","552","273","279","78","38","40",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-004,高中里,"129","64","65","605","308","297","88","39","49",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-005,勤和里,"53","30","23","193","103","90","24","12","12",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-006,復興里,"42","16","26","271","143","128","28","13","15",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-007,拉芙蘭里,"39","23","16","224","119","105","31","19","12",113Y06M
"64000",高雄市,"64000370",桃源區,64000370-008,梅山里,"39","18","21","236","137","99","29","16","13",113Y06M
"64000",高雄市,"64000380",那瑪夏區,64000380-001,達卡努瓦里,"303","142","161","1274","678","596","157","71","86",113Y06M
"64000",高雄市,"64000380",那瑪夏區,64000380-002,瑪雅里,"145","76","69","583","301","282","81","30","51",113Y06M
"64000",高雄市,"64000380",那瑪夏區,64000380-003,南沙魯里,"109","61","48","403","204","199","101","49","52",113Y06M
